,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
549,False,,[],477169,de,Im Schatten der Utopie,"In my memory, Brazil is a film with few images and long stretches of darkness. While the screen remains black, my fears and longings are projected onto it, combining the images and attempting to give them meaning. Brazil has wormed its way into my imagination in a form the country has never assumed in real life.",0.6,/ztAuoXKKMApq046sN9893Z3IrZg.jpg,2017-07-22,The Shadow of Utopia,False,0.0,0
550,False,,[],477173,en,What I Remember,"With What I Remember, filmmaker Antoinette Zwirchmayr revisits her family’s history and her own memories to create a 35 mm visual and aural jigsaw in three mysterious sensorial chapters.",0.6,/cqT7sNbVL9ChykqtvMePXb7GDqC.jpg,2017-07-14,What I Remember,False,0.0,0
551,False,,[53],477188,ko,토일렛,,0.629,/2ToT4Vm8eyEmKoN8o6gvPBRlkTb.jpg,2017-09-05,Toilet,False,5.0,1
552,False,/1jJc89BsHmBS8PnCFO06tnfiycy.jpg,[18],477190,es,Nosotros solos,"Débora is 11 years old and is deaf. Facundo, her brother, is 18 and doesn't want her to grow up. Together, they have fun setting cars on fire while their father is away, until one day things slip out of control.",0.6,/uJE3BGWkIWTJkdLTEsGf35hZ02i.jpg,2017-09-09,Together Alone,False,5.0,1
553,False,,[],477191,en,Shadow Nettes,"A tale based on the mysterious traditions of the Shadow Nette Fishers of the Erie Valley. For the fisherman we meet here, only fate can decide whether his poses and gestures of virility will produce the result he so desires.",0.6,/9g8G5AOOdysl6nUOLODZoVJCzEy.jpg,2017-09-13,Shadow Nettes,False,0.0,0
554,False,/j3y5jiKErsru05bGfJjMTWDnGQm.jpg,[99],477192,en,Roadside Attraction,"After a very famous airplane arrives at Palm Beach International Airport, an otherwise ordinary stretch of Florida highway attracts an avid cluster of excited onlookers and selfie-takers. In the ensuing spectacle, these curious Americans reveal the qualities they may share with the plane’s huuuge-ly notable passenger.",0.6,/pNJ4BOwC4DaNl9zWgyJK5G8tlAy.jpg,2017-09-10,Roadside Attraction,False,4.5,2
555,False,,"[18, 35]",477194,en,Milk,A reticent young dairy farm employee struggles with the news of an unexpected pregnancy. A methodical cycle of calf births and milk extraction becomes an incisive meditation on the implications of reproduction and the anxiety of impending parenthood.,0.6,/12kAdP5Eq4I4kjTseRbd07qJ0da.jpg,2017-09-09,Milk,False,0.0,0
556,False,,[18],477195,ar,Khamastashar,"On a hot summer day, a taciturn teen boy makes his way through the hustle of Cairo — with a baby in tow. His arrival at a hospital reveals the turmoil beneath his muted expression, in this stark and compassionate examination of trauma.",0.689,/19gKSNZcjqpDByeeRDirZjiytpt.jpg,2017-09-09,Fifteen,False,8.0,3
557,False,,[99],477196,he,אמא לנצח,"A daughter's fantasy of her mother, elusively portrayed at her own magical house and garden. The mother's image and voice are deconstructed and assembled again into an intergenerational sonnet, reflecting the everlasting experience of being a woman, in a w orld of constant feminine evolution.",0.6,/5CHdX3NtnyyGPBiOTGbjzz6g2a5.jpg,2017-09-07,Everlasting Mom,False,0.0,0
558,False,,"[35, 18]",477198,bg,XIIa,"The movie XIIa is the sequel of the super successful XIa. In XIIa the journey continues. After two years break, Lina is back to school to teach a new class - a new class, new problems. At home, the situation is also not better. Lina is separated with her cheating husband and her dominating mother is constantly bullying her, Lina's son is maltreated by classmates - at times the tension reaches extreme limits and Lina is about to collapse. Fortunately, she finds support in the sports teacher, a former boxer. The school director is also on her side, so are some of the students. Though the problems with the new class, especially with the beautiful and difficult Megan and between Lina and one of her colleague teachers deepen more and more. The prom is getting closer, the situation is about to escalate",0.6,/pbSC0IRul04fQib0aczPQSMtphr.jpg,2017-09-15,XIIa,False,6.6,4
559,False,,[18],477199,en,Creatura Dada,Six regal Indigenous women relish in an opulent feast. This dazzling and sumptuous fantasia is a vivid celebration of their majesty and power and a signal of new beginnings.,0.6,/xucK7Yr3vcbQVaX47Wf86PLmUQL.jpg,2017-09-09,Creatura Dada,False,0.0,0
560,False,/esSip792iOHaXHBJNLPeyQOxWsz.jpg,"[18, 53]",477201,en,1 Buck,"Shifting from one pocket to another, from one man's drama to another, a lowly dollar bill, 'one buck' takes us on an odyssey through the heart of a forgotten town in Louisiana.",5.135,/tDiAfxcjz5bydpbqTtBYBfaYHKD.jpg,2017-09-22,1 Buck,False,5.9,53
561,False,/7rhHPCJdWmjB9QsCM5E3W1d5NA1.jpg,"[53, 18, 9648]",477205,en,The Reunion,"Three best friends in high school reunite ten years later for a weekend getaway/private reunion. During their weekend getaway, something from their high school years comes back to haunt them. Something that they must deal with in order to move forward with their lives.",1.865,/eJG3gCOq3pKFqFDlEw1EzusRXID.jpg,2017-09-22,The Reunion,False,8.5,2
562,False,,[53],477207,en,The Guest House,"When a single dad rents the GUEST HOUSE of a wealthy bachelor, he soon discovers his new landlord's generosity does not come without a price.",1.4,/diXMHW0KsYx4KFsh5mgcaLv3RLI.jpg,2017-09-19,The Guest House,False,6.5,2
563,False,/xK9aSU8Lc9OA3c3Y2vhDEi0niwn.jpg,"[10749, 18]",477210,ko,가을 우체국,It is said that time is equal to everyone but things are different to Suryeon who turns 30. She doesn't have much time to live. Her dad died from disease when she was young. She expects the same path.,1.791,/f6EbOFhn8cSRIFAULft3HBIC739.jpg,2017-10-19,Autumn Sonata,False,5.5,2
564,False,,[],477212,en,Limina,A curious gender-fluid child embarks on a path of kindness that will forever change the lives of their fellow townspeople in a quaint and picturesque village.,0.6,/deWdXEYxB5sNwcyn4UtKxNTxm0E.jpg,2017-02-05,Limina,False,1.0,1
565,False,/aLIaVlu7tGwezgSo7sdNo2MIPOF.jpg,"[18, 10751]",477232,nl,Dikkertje Dap,"Dikkertje Dap was born on the same day as Raf the giraffe. Dikkertje can often be found at the zoo, because Raf is his best friend. They are inseparable, until Dikkertje goes to school for the first time and finds out giraffes can’t go to school. Dikkertje dearly misses Raf, but also experiences exciting new things. He even makes a new friend: Yous. Raf misses Dikkertje too. So Dikkertje devises a plan to bring the giraffe to school and introduce his two friends to each other.",2.5,/y6C0cbQFd62wXz6MPsb8vXi55Qv.jpg,2017-10-04,My Giraffe,False,6.6,14
566,False,/xmAfwBdRlQQcNb7uJFyLAO7VNVm.jpg,"[53, 80, 18]",477234,ta,தெரு நாய்கள்,"A group of young men kidnaps a politician-gangster, who is awaiting the results of an election. What are they after?",0.674,/tSzg9LWQdnlHrYzS9UKqu6odNkq.jpg,2017-09-22,Theru Naaigal,False,0.0,0
567,False,/23ZAojNUOzGNstwoKz8W4zEP3h.jpg,"[28, 80, 53]",477239,ta,வல்லதேசம்,A woman is shot at and her daughter kidnapped by an international gang of arms dealer. Who is this woman and how does she fight back to save her daughter — and her nation?,0.6,/tVa2EMMc5N7KbyrOFg85e9766dH.jpg,2017-09-22,Valladesam,False,0.0,0
568,False,/8ePyqV1FkjNtwsA9ZWuUqnSjHf9.jpg,"[10402, 10749, 35]",477242,ar,فين قلبي ؟,"A man who married from the women he loved, yet after marriage somewhere in his heart his old love is still alive and beating, to live in a struggle between both of them.",0.6,/7WZop1QDO2rUXKMBDaz21rNqSo9.jpg,2017-01-18,Where's My Heart?,False,5.3,3
569,False,,"[12, 9648, 53]",477243,sq,Shtëpia e vjetër,The story of a young couple of tourists lurking in the Albanian Alps in search of adventure. In a tower in the north they find salvation or mystery...,0.6,/kPiXAh73Fs2WDXnhtM6qg7QNLXI.jpg,2017-06-29,The Old House,False,0.0,0
570,False,,[],477244,de,Microsleep,,0.6,,2017-01-01,Microsleep,False,0.0,0
571,False,/A6rNovBii9tzI2ihaSxGdI657pf.jpg,"[18, 10770]",477253,it,In arte Nino,"Biopic on one of the most prominent Italian actors: Nino Manfredi. The movie recall the period between 1939 and 1959, depicting the difficult beginnings, his passion for acting and the encounter with the love of his life, Erminia.",4.334,/k139hyIQ9BaIjhqGlzPX3JFI0aw.jpg,2017-09-25,In arte Nino,False,7.0,64
572,False,,"[18, 36]",477263,tr,Kervan 1915,A Turkish mercenary and his men are hired to move 200 expelled Armenians from their coastal city to Aleppo during the 1915 forced relocation and genocide.,0.6,/nv2YeCvqdF4vD94wWZ0n9LoGhfd.jpg,2017-10-06,Caravan 1915,False,0.0,0
573,False,,"[53, 27]",477266,tr,Kapıdaki Sır,,0.6,/itmq8OGNpAdTZB9YmTwwBwtndPo.jpg,2017-10-13,Kapıdaki Sır,False,8.0,1
574,False,/srOE5krydduWHzMGrrRbAR5fpgN.jpg,"[10749, 18]",477269,tr,Bir Nefes Yeter,,1.41,/meHe8MgQiYIWyfZYzzMqPQLCnyp.jpg,2017-10-13,Bir Nefes Yeter,False,8.3,7
575,False,,"[9648, 14, 18]",477271,tr,Taş,"Tas (Rock) is a film that presents a cross-section of the life of a family living a hard life in the countryside. It is a touch of sadness in the life of people living in nature- even as a part of it. And that life is nothing more than the waiting of a woman and man who lost their son. After waiting for many years, the family tries to get rid of the uncertainty by believing that the wounded man they found at the door is Selim (Ahmet Varli), their son.",0.6,/3L2wG4hrpAIZOa5G1PZ3J1YD1sC.jpg,2017-10-20,The Stone,False,7.0,1
576,False,/9bs3t0ChuiSpsi69I6ZDXQTmM2s.jpg,"[35, 10749]",477272,tr,İlk Öpücük,,2.006,/y1aGJVgkk06fTyPiwLIzHSCaDRb.jpg,2017-10-20,İlk Öpücük,False,8.4,5
577,False,/uc7zO30qVosUdon3ZanEz6cBk8x.jpg,"[28, 18]",477273,tr,Bölük,"The film tells the poignant story of a soldier crossing the roads in a winter. Soldiers from different places should adapt to the military. Those men with dreams, goals, fears, and ambitions will learn to develop themselves in the toughest conditions of their military service, learn what it means to be a soldier, and have to fight with the demons in themselves.",0.782,/81ZsrTqENmCdA7gMOy2Kkjtd0rq.jpg,2017-10-20,Bölük,False,7.7,5
578,False,/wd7Vx3LI8etvsvKibIAPhHfjuV.jpg,[35],477274,tr,Yol Arkadaşım,"Days before Eid, a salesman fired from his job drives to meet his girlfriend's family, but the trip goes astray due to his zany travel buddy.",6.036,/aG6v0apKeBwcsa2tlhPb6YHqm87.jpg,2017-10-27,My Travel Buddy,False,5.7,45
579,False,,[],477275,tr,Koparan Kardeşler Ltd. Şti.,,0.6,,2017-10-27,Koparan Kardeşler Ltd. Şti.,False,0.0,0
580,False,,[36],443125,si,ආලෝකෝ උදපාදි,Aloko Udapadi is a Sinhalese epic historical film based on the story of King Valagamba of Anuradhapura (89 – 77 BCE).,1.218,,2017-01-20,Light Arose,False,7.5,4
581,False,,[],443126,en,In The Jungle,"In The Jungle, playfully and sorrowfully tells the tale of an unreliable narrator in a self imposed exile. Given a grant to study the equivalent of animal cries and whines in jungle flora our heroine has lived for 1, 612 days deep in an unnamed jungle. This jungle serves as an extended metaphor for excessive and continual growth and death and fear and sustenance; a metaphorical space of chaos in which the scientist finds solace and which stands in contrast to the human jungle of 'civilization'.",0.6,,2017-02-15,In The Jungle,False,0.0,0
582,False,,"[80, 9648]",443136,fr,La tueuse caméléon,,1.176,/zL5xXFDm5vINOQAESv5Emk9YuDQ.jpg,2017-02-17,The Chameleon Slayer,False,5.4,10
583,False,,"[35, 18]",443153,en,Hanging in There,"Jack Jackson has a good life. Lovely wife, nice house, good job, great mates. All he wants on top of that is to be a Dad. But Life has a surprise for him.",1.142,/zGrLUNtgx9T8NuotgGGPhljmYFQ.jpg,2017-04-10,Hanging in There,False,0.0,0
584,False,/sMUrIHVCYd9sqlabJSJH7FlgWCt.jpg,[99],443156,it,The Disunited States of America,,0.6,/fQuLK6b9QziEdpIradWhOvDpGSt.jpg,2017-02-19,The Disunited States of America,False,5.9,5
585,False,,[10402],443162,nl,De Matthäus Passion - De complete uitvoering van Reinbert de Leeuw,"Following the successful documentary The Matthäus Mission of Reinbert de Leeuw, director Cherry Duyns is now showing the full implementation of the St Matthew Passion. It is a poignant performance in De Nieuwe Kerk conducted by Reinbert de Leeuw. With soloists Joanne Lunn (soprano), Delphine Galou (alto), Christopher Watson (tenor), Tomáš Král (bass), Andreas Wolf (Christ), Benedikt Kristjánsson (evangelist), Holland Baroque, the Nederlands Kamerkoor en the Roder Boys Choir. Concertmaster Judith Steenbrink.",0.6,/4tZ2jagMUURm6sd11LtWUHoy37W.jpg,2017-03-16,De Matthäus Passion - De complete uitvoering van Reinbert de Leeuw,False,0.0,0
586,False,,[35],443163,en,Gina Yashere: Ticking Boxes,"Filmed at the iconic O2 Academy in Brixton, UK, internationally acclaimed comedian Gina Yashere ticks a lot of boxes. Her identity is as multi-faceted as her comedy. Gina has plenty of stories to tell in a way that only Gina can tell them, from her recent move from LA to NYC, her origins as a London born Nigerian to being suspected of drug trafficking in Indonesia and many other tales.",1.48,/qGOMljojEa5PxeUGyPxX7Vn5bPI.jpg,2017-02-16,Gina Yashere: Ticking Boxes,False,0.0,0
587,False,,[99],443171,fi,The Perfect Selfie,"Teenager Olivia Oras has 20,000 Instagram followers. The documentary follows a year of her life.",0.6,,2017-01-27,The Perfect Selfie,False,0.0,0
588,False,/lysZ4H9mvWY6HabowMIDn6muwnw.jpg,"[18, 10751]",443175,ko,장옥의 편지,"Housewife Eun-ha is busy every day: In addition to taking care of her husband who doesn’t help out at all and her willful daughter and son, she has to care for her nagging mother-in-law, who is nearly bedridden.",2.209,/6wxcwmZ6B0brWwiZJaijK1RNwpF.jpg,2017-02-15,Chang-ok's Letter,False,4.9,7
589,False,,[16],443176,en,Cream,The film takes place in a doctor's waiting room where soothing music and the opportunity to enjoy an ice cream brings about an alleviating atmosphere. What could possibly go wrong in a healthcare institution where help is nearby? The cold and ugly sides of human nature reveal themselves as the narrative touches on the cycle of birth and death and the absurdity of life. Let's hope the doctor can help!,0.6,/i00yEZG6P88RbUiDeB2netSomoe.jpg,2017-02-22,Cream,False,8.0,1
590,False,/sJPTOERrqolNE330ibDSLCw0KDz.jpg,"[9648, 80, 18]",443205,en,The Red Maple Leaf,"A detective, who is deeply grieving over the tragic loss of his wife and daughter, becomes determined to find the kidnapped daughter of the U.S. Ambassador, no matter what the cost.",3.524,/A9j8RV2Qtz7BzAZ4oGFrvXMLEkM.jpg,2017-02-24,The Red Maple Leaf,False,5.0,4
591,False,/hsbVWzrL5jw6EoINi7lmV2kCaJ7.jpg,[35],443210,es,¿Usted No Sabe Quien Soy Yo? 2,,1.002,/oA7mzN3IK5Y9gStq2s5GziCeWjp.jpg,2017-01-05,¿Usted No Sabe Quien Soy Yo? 2,False,6.0,3
